구분,코드,키워드,,,
MEL,A330,25-20-02B,삭제요청함,,
MEL,A330,33-21-01A,37 R SIDE WINDOW LIGHT INOP,,
MEL,A330,25-20-02A,5C SEAT INOP,,
MEL,A330,33-51-06C,CABIN EPEEPMS LIGHT NOT ON,,
MEL,A330,25-20-02A,4AC SEAT OPERATION INOP,,
MEL,A330,33-40-01A,LOWER BEACON LIGHT WEAK,,
MEL,A330,33-21-01A,31ROW R SIDE WINDOW LIGHT OUT,,
MEL,A330,33-40-04B,RH WING NAV LT SYS1 INOP,,
MEL,A330, 75-09-01A,“ENG 1 CTL VALVE FAULT NAC COOL VALVE OP,,
MEL,A330,75-26-02A,ENG 1 CTL VALVE FAULT DURING DESCENT,,
MEL,A330,25-64-01A,L3 FAK USED,,
MEL,A330,25-20-02A,36D SEAT RECLINE INOP,,
MEL,A330,33-21-01A,"32,33HK WINDOW LIGHT OUT",,
MEL,A330,25-50-09A,AFT CGO PDU NOT OPERATED(114MY12),,
MEL,A330,33-21-01A,R4 CELLIGHT SIMMERING,,
MEL,A330,25-20-02A,3HK SEAT OPER' INO,,
MEL,A330,33-21-01A,L1 DOOR SIDE CEILING LIGHT FLASHED ON &,,
MEL,A330,33-40-04B,TAIL NAV LT SYS 1 OUT,,
MEL,A330,33-21-01A,22AC WINDOW LIGHT OUT,,
MEL,A330,25-20-02B,10K SEAT DIAPHRAGM DAMAGED,,
MEL,A330,25-64-01A,F.A.K (L3 OHB) USED.,,
MEL,A330,27-92-04A,F/CTL SENSOR FAULT' ECAM MSG DISPLAYED,,
MEL,A330,33-21-01A,MID GLY L/H SIDE CEILING LIGHT OUT,,
MEL,A330,25-20-02A,1D SEAT RECLINE INOP,,
MEL,A330,34-30-04A,NAV ILS1 FAULT DISPLAYED,,
MEL,A330,25-20-02A,4K SEAT RECLINE INOP,,
MEL,A330,25-24-02A,1D O/H BIN LATCH INOP,,
MEL,A330,33-40-03A,BOTH LOGO LIGHT INOP.,,
MEL,A330,30-71-01A,"FWD ,MID GLY DRAIN, LAV DRAIN NOT FUNCTI",,
MEL,A330,25-20-02A,4K SEAT RECLINE INOP,,
MEL,A330,31-63-01A,FO PFD BRIGHTNESS KNOB NOT ADJUST,,
MEL,A330,33-40-01A,LOWER BEACON LIGHT INOP,,
MEL,A330,33-21-01A,15G CEILING LIGHT OUT,,
MEL,A330,33-21-01A,R4 CEILING L'T OUT,,
MEL,A330,33-40-04B,TAIL NAVIGATION LIGHT SYS1 INOP,,
MEL,A330,33-40-02B,L/H LANDING LIGHT INOP,,
MEL,A330,25-20-02A,45D SEAT RECLINE INOP,,
MEL,A330,36-11-01A,DURING #2ENG START AIR ENG2 BLEED FAULT,,
MEL,A330,33-40-04B,LH WING NAV L/T SYSY 1 OUT,,
MEL,A330,33-21-01A,27A WINDOW LIGHT OUT,,
MEL,A330,33-21-01A,16HK WINDOW LIGHT OUT,,
MEL,A330,33-21-01A,21FG CEILING LIGHT OUT,,
MEL,A330,25-20-02A,"3A,C SEAT OPERATION INOP",,
MEL,A330,27-51-01B,FLAP SYSTEM1 FAULT ECAM MSG DISPLAYED,,
MEL,A330,25-20-02A,2H SEAT RECLINE NOT WORKING,,
MEL,A330,23-73-06-02A,L2 INTERPHONE-PARTLY BROKEN,,
MEL,A330,33-21-01A,FROM 15 TO 16 ROW WINDOW LIGHT INOP,,
MEL,A330,33-40-02A,R/H LANDING LIGHT INOP,,
MEL,A330,78-09-01A,ENG 1 REV MINOR FAULT ECAM MSG DISPLAYED,,
MEL,A330,30-21-02A,A ICE ENG 1 VALVE CLOSED DURING A ICE US,,
MEL,A330,49-10-01A,APU AUTO SHUT DOWN,,
MEL,A330,33-40-02A,R/H LANDING LIGHT OUT,,
MEL,A330,25-20-02A,5HK SEAT OPERATION INOP,,
MEL,A330,32-48-01B,NO4 BRAKE FAN INOP,,
MEL,A330,25-20-02A,3C LEG REST SOMETIMES INOP,,
MEL,A330,25-20-02A,5G SEAT RECLINE INOP,,
MEL,A330,25-50-09A,AFT CGO PDU NOT DOWN(114MY19),,
MEL,A330,33-40-04B,TAIL NAV L'T SYSTEM 1 OUT,,
MEL,A330,33-21-01A,29DE CEILING LIGHT INOP,,
MEL,A330,32-07-01B,"NO.8 BRK TEMP IND ""XX"" DISPLAYED",,
MEL,A330,32-42-03A,BRAKES SYS 2 FAULT ECAM AFTER LDG.,,
MEL,A330,33-21-01A,33 ROW L SIDE WINDOW LIGHT OUT,,
MEL,A330,33-21-01A,19A WINDOW LIGHT OUT,,
MEL,A330,25-20-02B,34E SEAT ADJUSTMENT BUTTON RETRACTED,,
MEL,A330,25-20-02A,"16K SEAT BACK INOP'
 <CABIN LOG 562994 IT",,
MEL,A330,28-12-01A,L/H WING SURGE TANK OVERPRESSURE PROTECT,,
MEL,A330,25-20-02A,1D SEAT RECLINE INOP,,
MEL,A330,25-20-02A,4AC SEAT OPERATION INOP,,
MEL,A330,33-21-01A,"ROW 14 LH WINDOW LIGHT OUT
 <CABIN LOG 56",,
MEL,A330,27-93-03A,F/CTL PRIM 3 FAULT DISPLAYED,,
MEL,A330,29-09-06A,"MSG ""HYD G RSVR OVHT"" AFTER LANDING",,
MEL,A330,25-20-02A,2D SEAT IS NOT WORKING,,
MEL,A330,25-20-02A,32C SEAT RECLINE INOP,,
MEL,A330,33-21-01A,"15D CEILING LIGHT OUT
 <CABIN LOG 560537",,
MEL,A330,25-20-02A,2K SEAT CONTROL INOP,,
MEL,A330,25-20-02A,1AC SEAT OPERATION INOP,,
MEL,A330,28-25-02A,LH WING REFUEL/DEFUEL PANEL POWER INOP,,
MEL,A330,49-10-01A,APU FAULT AUTO SHUT DOWN,,
MEL,A330,25-64-01A,L3 OHB FAK IS USED,,
MEL,A330,25-20-02A,31G SEAT BACK INOP,,
MEL,A330,33-40-09A,DURING APPROACH ELEC C/B TRIPPED DISPLAY,,
MEL,A330,25-20-02A,20E SEAT RECLINE NOT FIXED,,
MEL,A330,25-20-02A,1D SEAT RECLINE INOP,,
MEL,A330,27-92-04A,F/CTL SENSOR FAULT(PRIM 3 FAULT),,
MEL,A330,24-23-01A,APU GEN NOT AVAILAVLE AFTER ENG SHUTDOWN,,
MEL,A330,33-40-09A,ELEC C/B TRIPPED LT TAXI/TO R (D48),,
MEL,A330,24-23-01B,ELEC APU GEN FAULT MSG DISPLAYED,,
MEL,A330,21-52-01D,AIR PACK 2 REGUL FAULT' MSG DISPLAYED O,,
MEL,A330,25-20-02A,1D SEAT RECLINE NOT WORK,,
MEL,A330,23-20-04C,COM VHF DATA FAULT DISPLAYED DURING CLIM,,
MEL,A330,25-20-02A,1D SEAT RECLINE INOP,,
MEL,A330,25-20-01A,40C HEADREST FELL OFF FROM SEAT,,
MEL,A330,35-30-01A,L1 O2 BOTTLE USED,,
MEL,A330,23-20-04C,COM VHF3 DATA FAULT DISPLAYED DURING CLI,,
MEL,A330,23-73-09-01A,L4 EMER COCKPIT ALERTING SYSTEM INOP,,
MEL,A330,31-30-04A,RECORDER SYS FAULT MSG DISPLAYED,,
MEL,A330,33-12-01A,EFIS DMC PANEL LIGHT OUT CAPT,,
MEL,A330,23-20-04B,COM VHF 3 DATA FAULT ECAM DISPLAYED DURI,,
MEL,A330,25-20-02A,3A SEAT INOP,,
MEL,A330,21-21-01B,COND L CAB VENT FAULT,,
MEL,A330,25-20-02A,1G SEAT RECLINE INOP,,
MEL,A330,38-30-01B,LAV L53 TOO NOISY,,
MEL,A330,26-25-01A,LAV62 FIRE EXTINGUISHER PRESSURE LW,,
MEL,A330,25-20-01A,"24FG SEAT, SEATBACK, BELT NEED TO CHANGE",,
MEL,A330,32-51-03A,NWS ELECTRICAL DEACTIVATION BOX,,
MEL,A330,25-50-09A,AFT CGO R/H SIDE ALL PDU INOP,,
MEL,A330,33-40-09A,L/H TAKEOFF LT OUT,,
MEL,A330,32-07-01B,NO.5 BRAKE TEMP' INDICATION ABNML,,
MEL,A330,36-11-01A,"""AIR ENG 2 BLEED FAULT"" ECAM IS TRIGGERE",,
MEL,A330,31-30-04A,RECORDER SYS FAULT MSG ON DURING FLIGHT,,
MEL,A330,25-20-02A,5HK SEAT CONTROL INOP,,
MEL,A330,29-20-04A,HYD Y ELEC PUMP FAULT MSG DISPLAYED,,
MEL,A330,36-11-01A,AIR ENG2 BLEED FAULT,,
MEL,A330,25-20-02A,5G SEAT RECLINE INOP,,
MEL,A330,33-40-04B,TAIL NAV LIGHT SYS1 INOP,,
MEL,A330,30-21-03A,ANTI ICE ENG 2 VALVE OPEN MSG COMES ON A,,
MEL,A330,33-40-09A,LH TAXI AND T.O LIGHT OUT,,
MEL,A330,25-20-02A,4HK SEAT IS NOT MOVING CONTROL,,
MEL,A330,38-30-01B,LAV 74 DOOR CAN NOT FULLY CLOSED AUTOMAT,,
MEL,A330,33-40-02A,"""C/B TRIPPED"" ECAM MSG DISPLAYED DURING",,
MEL,A330,49-10-01A,"""APU FAULT -EMER SHUT DOWN"" MSG DISPLAYE",,
MEL,A330,33-40-04B,TAIL NAVIGATION LIGHT SYS1 OUT,,
MEL,A330,33-40-09A,LH TAXI & TAKEOFF LIGHT OUT,,
MEL,A330,21-63-03A,HOT AIR2 IND' OPEN AMBER DISPLAYED,,
MEL,A330,74-31-01A,ENG1 IGN A FAULT DISPAYED DURING ENG1 ST,,
MEL,A330,36-11-01A,"AFTER T/O, "" ECAM AIR ENG 2 BLEED FAULT""",,
MEL,A330,25-20-01A,1C SEAT BACK IS NOT WORKING,,
MEL,A330,25-20-05A,12AC MID ARMREST BROKEN,,
MEL,A330,33-21-01A,30K WINDOW LIGHT FLASHED ON AND OF,,
MEL,A330,25-40-01A,L62 LAV TRASHBIN COVER MISSING,,
MEL,A330,31-63-01A,F/O ND NOT DISPLAYED,,
MEL,A330,25-20-01A,3C SEAT INOP.,,
MEL,A330,31-63-01A,F/O ND DISPLAY OUT,,
MEL,A330,32-07-01B,NO6 BRAKE TEMP IND AMBER XX DISPLAYED AF,,
MEL,A330,25-20-02A,"4A,C SEAT INOP",,
MEL,A330,32-42-04A,BRAKES AUTO BRK FAULT DISPLAYED AFTER TO,,
MEL,A330,34-10-02A,NAV IR3 FAULT ECAM MSG DISPLAYED AFTER L,,
MEL,A330,25-20-02A,40F RECLINE BUTTON IS MISSING,,
MEL,A330,25-20-02A,3A RECLINE INOP,,
MEL,A330,32-07-01B,NO3 BRK TEMP IND AMBER CROSS XX WAS DIS,,
MEL,A330,21-53-03A,AIR PACK 1 REGUL FAULT APPEARED AFT ENG,,
MEL,A330,30-45-03A,CAPT SIDE RAIN REPELLENT SYS INOP,,
MEL,A330,33-40-06A,LH RUNWAY TURN OFF LIGHT OUT,,
MEL,A330,30-21-02A,<A.ICE> ENG 2 VALVE CLOSED ECAM DISPLAYE,,
MEL,A330,30-31-04C,A.ICE STBY AOA HEAT ECAM DISPLAYED DURIN,,
MEL,A330,25-20-02A,4A SEAT RECLINE INOP,,
MEL,A330,26-17-01A,"SMOKE LAVATORY DET FAULT
 (LAV33, 34, 73,",,
MEL,A330,38-30-01B,R1 LAV(L14) TOILET WATER LEAKING,,
MEL,A330,33-21-01A,"23A WINDOW LIGHT OUT
 (CABIN LOG 5633305)",,
MEL,A330,33-21-01A,20HJK CEILING LIGHT OUT,,
MEL,A330,36-11-02A,ENG1 BLEED NOT CLSD ECAM MSG,,
MEL,A330,24-09-03A,ELEC IDG 2 OIL SYS FAULT AFTER SHUT DOWN,,
MEL,A330, 30-21-03A,A.ICE ENG1 VALVE OPEN ECAM DISPLAYED AFT,,
MEL,A330,38-10-01B,IN FLT NO WATER SUPPLY IN LAVATORY,,
MEL,A330,28-26-01A,DURING CRZ FUEL OUTER TO INR FAULT DISPL,,
MEL,A330,38-10-01A,LAV 14BASIN BLUE BUTTON NOT WORKING,,
MEL,A330,26-17-01A,SMOKE LAVATORY DET FAULT,,
MEL,A330,23-71-01A,CVR DEFER DUE FOR ANALYSIS,,
MEL,A330,33-21-01A,27 DE CEILING LT OUT,,
MEL,A330,33-40-09A,L/H TAXI AND TAKEOFF LIGHT OUT.,,
MEL,A330,33-40-03A,BOTH LOGO LIGHT IS OUT,,
MEL,A330,21-31-01D,CAB PR2 ECAM MSG DISPLAYED,,
MEL,A330,25-20-08C,L4A JUMP SEAT NOT FOLD,,
MEL,A330,23-51-05A,FO SIDE STICK PTT SW INOP,,
MEL,A330,38-10-01A,L62 LAV(B ZONE R SIDE) WATER SINK DRAIN,,
MEL,A330,25-20-02A,1C SEAT INOP,,
MEL,A330,33-21-01A,40FG CEILING LIGHT OUT,,
MEL,A330,30-21-02A,ANTI ICE ENG #2 FAULT L’T ON (IN CLOUD),,
MEL,A330,74-31-01A,ENG 1 START FAULT ENG 1 IGN A FAULT DISP,,
MEL,A330,35-30-01A,O2 5A OVHBIN L2 SIDE,,
MEL,A330,29-20-04A,HYD Y ELEC PUMP CONTINUOUS RUNNING AFTER,,
MEL,A330,25-20-02A,1C SEAT NON-OPERATION WHEN PAX SEATED,,
MEL,A330,23-73-06-02A,R3 INTERPHONE NOT WORKING,,
MEL,A330,23-20-02B,COM SATCOM FAULT DISPLAYED DURING CRUISE,,
MEL,A330,21-52-01D,AIR PACK 1 REGUL FAULT MSG DISPLAYED DUR,,
MEL,A330,30-21-03A,A.ICE ENG2 VALVE OPEN,,
MEL,A330,32-07-01B,"AFT L/G DOWN,#5 #8 BRAKE TEMP IND “XX”",,
MEL,A330,36-11-01A,OIL SMELL USING APU BLEED,,
MEL,A330,33-40-04B,LH SYSTEM 1 NAV LIGHT INOP,,
MEL,A330,33-21-01A,11HK WINDOW LIGHT OUT,,
MEL,A330,33-40-04B,TAIL NO.1 NAV LT OUT OF SVC,,
MEL,A330,36-11-02A,AIR ENG 1 BLEED NOT CLSD,,
MEL,A330,26-17-01A,LAV SMOKE DET FAULT,,
MEL,A330,30-21-02A,A.ICE ENG2 VALVE CLOSED ECAM APEAR ON GN,,
MEL,A330,30-21-03A,DURING ENG START A ICE ENG 1 VALVE OPEN,,
MEL,A330,25-40-01A,LAV14 TRASH BIN HATCH TOO FAST CLOSED (C,,
MEL,A330,25-20-02A,"36D SEATBACK IS NOT FIXED
 (CABIN LOG 563",,
MEL,A330,38-30-01A,LAV 14 AUTOMATICALLY FLUSH DURING THE FL,,
MEL,A330,73-09-05A,“ENG 1 MINOR FAULT” ECAM MESSAGE WAS DI,,
MEL,A330,32-48-01B,NO.8 BRAKE FAN INOP,,
MEL,A330,33-40-01A,LOW BEACON LIGHT NOT ON,,
MEL,A330,25-20-01A,4C SEAT MODE CHG INOP,,
MEL,A330,33-21-01A,"1H,K WINDOW LIGHT OUT",,
MEL,A330,25-20-02A,5C SEAT RECLINE INOP,,
MEL,A330,29-10-03A,"DURING T/O ROLL, BLUE HYD ENG 1 PUMP LO",,
MEL,A330,23-73-06-01A,SEVERE HOWLING NOISE OBSERVED DURING COC,,
MEL,A330,34-40-06D,WXR1 INOP AND TERR FAULT LT ILUMINATED,,
MEL,A330, 33-21-01A,2G CEILING L'T INOP,,
MEL,A330,33-21-01A,37A SIDE WALL LIGHT OUT,,
MEL,A330,25-20-02A,3DG SEAT INOP,,
MEL,A330,33-12-01A,READING LIGHT ON CAPT SIDE INOP,,
MEL,A330,32-07-01B,NO3 BRK TEMP ABNML INDICATE,,
MEL,A330,32-09-01A,NO.5 TIRE PRESSURE SENSOR THREAD ABNORMA,,
MEL,A330,34-06-07A,F/O SIDE CHRONO S/W INOP’,,
MEL,A330,33-21-01A,18AC WINDOW LIGHT OUT,,
MEL,A330,33-40-04B,L/H WING NAV LIGHT SYS 1 INOP',,
MEL,A330,33-40-02B,L/H LANDING L'T LAMP LENS CRACK,,
MEL,A330,27-93-01A,F/CTL RUD PRIM 1 FAULT,,
MEL,A330,33-40-04B,TAIL NAV SYS 1 LIGHT OUT,,
MEL,A330,33-40-02C,L/H L/D LIGHT OUT,,
MEL,A330,34-40-06D,WXR SYS 1 TEST INOP,,
MEL,A330,33-40-09A,R/H SIDE TAXI & T/O LIGHT LENS CRACK,,
MEL,A330,73-09-05A,ECAM MSG “ENG1 MINOR FAULT” WAS DISPLAYE,,
MEL,A330,36-11-01A,ENG BLEED FAULT MSG DISPLAYED AFTER TAKE,,
MEL,A330,38-10-01A,L33 LAV' RINSE WATER LEAKING,,
MEL,A330,25-20-05D,5H SEAT ARMREST INOP,,
MEL,A330,25-20-07A,27C SEAT MEAL TABLE BROKEN,,
MEL,A330,25-20-05A,5K SIDE ARMREST INOP,,
MEL,A330,73-09-05A,ENG 1 MINOR FAULT ECAM MESSAGE,,
MEL,A330,38-30-01B,LAV 74 AUTO FLUSHING,,
MEL,A330,31-62-03A,TAT AND SAT DISPLAYED XX,,
MEL,A330,22-83-01A,AP 1 OFF AND ENG GA SOFT FAULT MSG DISPL,,
MEL,A330,22-10-01A,AP1 DISPLAYED AS INOPS SYS ON STS PAGE A,,
MEL,A330,75-24-01A,ENG 1 CTL VALVE FAULT HPTCC VALVE OPEN,,
MEL,A330,36-11-01A,AFTER TAKE OFF AIR ENG 1 BLEED FAULT DIS,,
MEL,A330,36-11-01A,AIR ENG1 BLEED FAULT ECAM DISPLAYED AFTE,,
MEL,A330,25-20-02E,SEAT 21K & 22K SEAT BLOCK,,
MEL,A330,25-20-01A,21K SEAT UPLIGHT POSITION INOP,,
MEL,A330,33-21-01A,"19F,G CEILING LIGHT OUT",,
MEL,A330,25-20-02A,5G SEAT RECLINE INOP,,
MEL,A330,32-42-03A,BRAKES SYS2 FAULT ECAM DISPLAYED AFT LAN,,
MEL,A330,23-73-06-02A,R4(PA+ALL) INOP(ONLY PA DIRECT OK),,
MEL,A330,25-20-02A,19A SEATBACK CONTROL BUTTON NOT WORK,,
MEL,A330,25-20-05D,38HK ARMREST INOP,,
MEL,A330,32-07-07A,NO.4 TIRE PRESSURE XX DISPLAYED,,
MEL,A330,26-12-02A,ENG 2 FIRE LOOP B FAULT MSG DISPLAYED,,
MEL,A330,36-11-07C,"THE ""AIR ENG1 HPV NOT OPEN"" ECAM MESSAGE",,
MEL,A330,26-17-01A,SMOKE LAVATORY DET FAULT,,
MEL,A330,21-07-01-01A,"PACK2 DISCHARGE TEMP' SNSR ""XX"" DISPLAYE",,
MEL,A330,79-07-02-03A,NO.2 ENG’ OIL LEVEL IND’ ABNML ON ECAM,,
MEL,A330,36-11-07B,ECAM AIR ENG2 HPV NOT OPEN DISPLAY IN FL,,
MEL,A330,73-09-05A,AFTER LANDING ENG2 MINOR FAULT ECAM,,
MEL,A330,32-07-07A,NO.4 TIRE PRESSURE 'XX' DISPLAYED,,
MEL,A330,33-40-09A,BOTH TAXI AND TAKEOFF LIGHT OUT,,
MEL,A330,33-40-02A,RH LDG LT OUT,,
MEL,A330,79-07-02-03A,NO.2 ENG OIL QTY INDICATION ABNORMAL,,
MEL,A330,33-21-01A,31K WINDOW LIGHT IS BLINKING,,
MEL,A330,26-17-01A,SMOKE LAVATORY DET FAULT APPEARED ON GRO,,
MEL,A330,23-40-04A,NO.2 ENG MAINT INTERPHONE JACK HARNESS(W,,
MEL,A330,25-20-02A,"3D,G SEAT OPERATION INOP",,
MEL,A330,32-07-07A,"ALL TIRE PRESS' IND AMBER ""XX"" DISPLAYED",,
MEL,A330,25-24-02A,43H OVERHEAD BIN LATCH IS UNABLE TO CLOS,,
MEL,A330,23-73-06-02A,R1 INTERPHONE PA ALL UNABLE TO USE,,
MEL,A330,33-30-01A,FWD CGO ALL CELLING LT OUT,,
MEL,A330,38-10-01A,R4 L74 WATER IS LEAKING ON THE BOTTOM,,
MEL,A330,32-09-01B,NO.8 TIRE PRESSURE INDICATION XX DISPLYE,,
MEL,A330,32-48-01B,NO.8 BRAKE FAN INOP,,
MEL,A330,30-31-04C,A.ICE STBY AOA HEAT DISPLAYED DURING CLI,,
MEL,A330,24-09-03A,ELEC IDG 1 OIL SYS FAULT ECAM DISPLAYED,,
MEL,A330,23-74-01B,FAP NOT DISPLAY.,,
MEL,A330,32-09-01B,NO.4 TIRE PRESSURE IND XX (CROSS AMBER),,
MEL,A330,23-20-04C,DURING DES' COM VHF3 DATA FAULT ECAM DIS,,
MEL,A330,32-48-01B,NO.8 BRK FAN WAS INOPERATIVE,,
MEL,A330,25-20-02A,1HK SEAT OPER INOP,,
MEL,A330,33-21-01A,45AC WINDOW LIGHT OUT,,
MEL,A330,25-64-02B,B/C CENTER STOWAGE EMK SEAL OPEN,,
MEL,A330,79-07-02-03A,ON ECAM NO.2 ENG OIL QTY INDICATION ABNO,,
MEL,A330,33-21-01A,26 ROW L-SIDE WINDOW LIGHT OUT,,
MEL,A330,25-20-02B,16D SEAT BACK IS NOT FIX,,
MEL,A330,33-40-04B,TAIL NAV LIGHT SYS1 INOP,,
MEL,A330,34-40-07A,BEFORE TAXI OUT NAV PRED W/S DET FAULT D,,
MEL,A330,33-21-01A,11AB WINDOW LIGHT INOP,,
MEL,A330,33-40-05A,R/H SYS2 NAV LT' OUT,,
MEL,A330,75-26-02A,"DURING CRZ ECAM "" ENG 1 CTL VALVE FAULT,",,
MEL,A330,33-40-09A,ECAM MSG “C/B TRIPPED(LT TAXI/TO L. H02),,
MEL,A330,36-11-07C,AIR ENG 2 HPV NOT OPEN MSG DISPLAYED ON,,
MEL,A330,45-40-01A,PRINTER INOP,,
MEL,A330,25-20-01A,3D SEAT INOP(A PAX DAMAGE(INJURE)TO THE,,
MEL,A330,26-17-01B,SMOKE LAVATORY DET FAULT DISPLAYED DURIN,,
MEL,A330,21-52-01A,DURING CLIME ECAM 'AIR PACK2 REGUL FAULT,,
MEL,A330,33-40-04B,NAV1 LIGHT LH WING INOP,,
MEL,A330,25-20-02A,"5D,G SEAT BACK RECLINE INOP",,
MEL,A330,45-40-01A,PRINTER PAPER JAM,,
MEL,A330,32-48-01B,NO.2 BRAKE FAN INOP',,
MEL,A330,25-20-07B,15A TRAY TABLE LATCH BROKEN,,
MEL,A330,32-07-01B,NO8 BRK ABNML IND,,
MEL,A330,38-30-01A,L3 LAV (L53) WATER KEEPS LEAKING FROM TO,,
MEL,A330,32-42-03A,BRAKES SYS 2 FAULT DISPLAYED AFTER LANDI,,
MEL,A330,21-43-02A,COND BULK CRG HEAT FAULT DISPLAYED AFTER,,
MEL,A330,33-40-01A,LOWER BEACON LGT IS OUT,,
MEL,A330,25-20-02A,14G SEAT RECLINE INOP,,
MEL,A330,33-40-04B,R/H WING NAV1 LIGHT INOP,,
MEL,A330,25-20-02A,2K SEAT RECLINE INOP,,
MEL,A330,25-20-02A,1A SEAT RECLINE INOP,,
MEL,A330,25-20-02A,1D SEAT OPERATION IS NOT GOOD WHEN PAX S,,
MEL,A330,33-21-01A,40DE CEILING LIGHT INOP,,
MEL,A330,33-40-09A,"DURING APPROACH ""ELEC C/B TRIPPED"" ECAM",,
MEL,A330,38-10-01A,L73(L4 LAV) COLD WATER INOP,,
MEL,A330,33-21-01A,<AFT GLY>L4 SIDE CEILING LIGHT OUT,,
MEL,A330,38-30-01B,L11(L1 SIDE)LAV DRAIN CLOGGED,,
MEL,A330,33-21-01A,"CEILING LIGHT OUT-10D,42G",,
MEL,A330,25-20-02A,5C SEAT RECLINE INOP,,
MEL,A330,33-21-01A,14DE CEILING LIGHT OUT,,
MEL,A330,25-64-01B,FAK (L3 OHB) USED,,
MEL,A330,33-40-02B,LH LANDING LT' INOP,,
MEL,A330,36-11-07C,"“AIR ENG2 HPV NOT OPEN”
 DURING DSC ECAM",,
MEL,A330,33-40-04B,TAIL NAV L'T SYS1 INOP,,
MEL,A330,33-40-02B,LH LANDING LT' INOP,,
MEL,A330,25-20-02A,4H SEAT MOVEMENT INOP,,
MEL,A330,23-20-04C,COM VHF3 DATA FAULT ECAM DISPLAYED DURIN,,
MEL,A330,24-22-01A,ELEC GEN 2 FAULT DURING APPROACH,,
MEL,A330,25-20-02A,"45C SEATBACK IS NOT FIXED
 (CABIN LOG 567",,
MEL,A330,32-07-01B,"BEFORE LANDING ""BREAKS HOT"" ECAM ON THEN",,
MEL,A330,27-22-01A,FLT CTL RUDDER TRIM2 FAULT,,
MEL,A330,25-20-02A,1AC SEAT NOT OPERATION,,
MEL,A330,23-73-06-02A,L2 HANDSET PTT BUTTON ABNORMAL,,
MEL,A330,33-40-04B,NAV1 RED LIGHT INOP',,
MEL,A330,21-23-05A,COND IFE BAY VENT FAULT ECAM DISPLAYED D,,
MEL,A330,23-73-06-02A,R3 HANDSET PA INOP,,
MEL,A330,33-40-09A,L/H TAXI AND TAKEOFF LIGHT OUT,,
MEL,A330,25-20-02A,4A SEAT CONTROL INOP,,
MEL,A330,25-20-02A,32C SEAT BACKREST RECLINE FUNCTION INOP,,
MEL,A330,33-21-01A,W/O 중복발행 삭제요청중,,
MEL,A330,34-30-04B,"DURING LANDING ROLL ""NAV ILS 2 FAULT"" EC",,
MEL,A330,30-81-01A,A.ICE DETECT FAULT DISPLAYED AFTER LANDI,,
MEL,A330,30-31-04A,A.ICE STBY AOA HEAT ECAM MSG DISPLAYED,,
MEL,A330,74-31-01A,DRING START ENG 2 “ENG 2 IGN A FAULT” EC,,
MEL,A330,46-21-02A,FO DCDU INOP,,
MEL,A330,21-21-01B,R CAB VENT FAULT ECAM MSG DISPLAYED AFTE,,
MEL,A330,25-20-07A,34D TRAY FIX LATCH BROKEN,,
MEL,A330,33-21-01A,"4A,C WINDOW LIGHT OUT",,
MEL,A330,25-20-02A,5A SEAT CONTROL INOP,,
MEL,A330,25-20-02A,5C SEAT CONTROL INOP,,
MEL,A330,52-30-03A,AFT CARGO DOOR ELEC' OPERATION INOP,,
MEL,A330,33-21-01A,16L SIDE WINDOW LIGHT OUT,,
MEL,A330,23-40-04A,NO.2 ENG SERVICE INTERPHONE JACK TERMIAN,,
MEL,A330,33-40-09A,LH TAXI LIGHT OUT,,
MEL,A330,32-42-01A,NO.7 BRAKE HYD LEAK,,
MEL,A330,33-21-01A,11AC WINDOW LIGHT OUT,,
MEL,A330,29-09-03A,HYD G ENG2 PMP LO PR DISPLAYED AFTER ENG,,
MEL,A330,30-21-03A,ANTI ICE ENG1 V/V OPEN DURING CLIMB,,
MEL,A330,25-20-02A,20G SEATBACK IS INOP,,
MEL,A330,25-20-02A,3D SEAT INOP,,
MEL,A330,25-20-07B,30H TRAY TABLE LATCH BROKEN,,
MEL,A330,33-51-06C,35AC SIDE EMERGENCY LIGHT MISSING,,
MEL,A330,25-20-02A,39A SEAT BACK INOP(BUTTON OUT),,
MEL,A330,23-81-01A,RMP 3 FREQUENCY SELECTOR KNOB INOP,,
MEL,A330,26-12-02A,<MSG:261215> ENG2 FIRE LOOP B FAULT DISP,,
MEL,A330,25-20-05A,40F ARM REST OUT OF ORDER,,
MEL,A330,32-09-01B,NO.4 TIRE PRESSURE IND' XX DISPLAYED AFT,,
MEL,A330,32-07-01B,1GW C/B TRIPPED(BRK TEMP WHL 5 TO 8),,
MEL,A330,33-21-01A,"18ROW(R) WINDOW L-T OUT
 (CABIN LOG 56517",,
MEL,A330,49-10-02A,APU AUTO SHUT DOWN,,
MEL,A330,78-30-01A,NO.2 ENG T/R LOWER FAIRING DAMAGE,,
MEL,A330,34-40-04A,[SERQ]RECHK-NAV RA2 FAULT,,
MEL,A330,33-21-01A,2G CEILING LIGHT OUT,,
MEL,A330,33-40-09A,RH TAXI AND TAKEOFF LAMP OUT,,
MEL,A330,32-09-01B,#3 GEAR PRESSURE IS NOT WORKING(XX) AFTE,,
MEL,A330,23-74-04A,"L3, L4 CHECK DOOR PRESS MSG ON FAP",,
MEL,A330,23-74-05A,"L3, L4 CHECK SLIDE PRESS MSG ON FAP",,
MEL,A330,33-21-01A,21DE CEILING LIGHT INOP,,
